Gene	KO01	KO02	KO03	WT01	WT02	WT03
SLC7A2!ENSG00000003989.16	6.57725002902306	6.58937901699475	6.61306760531873	6.43598955016671	6.43598955016671	6.43598955016671
ARF5!ENSG00000004059.10	11.5225638128147	11.6946374645675	12.0510670664212	11.4174637681513	11.4797097144079	11.8401466596678
SARM1!ENSG00000004139.13	9.02507550485487	9.2468622880111	9.19837898130902	9.54778661653933	9.56054383344853	9.64105482599417
POLDIP2!ENSG00000004142.11	13.2612313672442	13.2674153269808	13.3578107591637	13.0622765987621	13.0684175359978	13.2480870090687
PLXND1!ENSG00000004399.12	7.21337003372638	7.14852472886268	7.29144829263743	7.33599939436864	7.35282083747898	7.3353609664092
AK2!ENSG00000004455.16	12.8454326597251	12.9914803365339	13.1634572830241	12.8959592127858	12.8950524487004	13.0563240827991
CD38!ENSG00000004468.12	13.2795486727829	13.2772726586474	13.2930150670912	12.9575147345153	13.0001771864187	12.752988631002
FKBP4!ENSG00000004478.7	13.1043027262623	13.1458944631507	13.3381118416732	13.198653941513	13.189904061406	13.4482263787176
KDM1A!ENSG00000004487.15	12.9698760762059	12.8973501478308	12.8621354946911	13.0739705421228	13.0647366344492	13.0735699188168
RBM6!ENSG00000004534.14	12.4278727574691	12.4572932351003	12.4122366463524	12.5471321757079	12.5130176628711	12.5641293756475
CAMKK1!ENSG00000004660.14	7.32664775271839	7.4005579142512	7.25599795050742	7.65329138512939	7.5775167980651	7.64116681206788
RECQL!ENSG00000004700.15	11.7024802516701	11.5893286229635	11.4244440919501	11.7385548070503	11.6730278045219	11.4979357804343
VPS50!ENSG00000004766.15	10.5625704658182	10.4494165204319	10.35124664704	10.45733719329	10.4483461846607	10.3325510292783
HSPB6!ENSG00000004776.11	6.8088404587735	6.81083718500428	6.93467006993233	6.82483037325468	6.69759515806777	6.87906008492935
ARHGAP33!ENSG00000004777.18	9.64865056272378	9.83825285596906	10.0561871511035	9.6122199265968	9.48484901036999	9.69357093846747
NDUFAB1!ENSG00000004779.9	11.6526885056386	11.5240642876975	11.2687894102408	11.6432423965779	11.5800583936295	11.7259199727449
PDK4!ENSG00000004799.7	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
SLC22A16!ENSG00000004809.13	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ZMYND10!ENSG00000004838.13	7.31604758242146	7.36581417418174	7.44827732515678	7.42361566619674	7.29220518519348	7.43255441164503
ABCB5!ENSG00000004846.16	6.43598955016671	6.43598955016671	6.61306760531873	6.43598955016671	6.43598955016671	6.43598955016671
ARX!ENSG00000004848.6	7.23744777422355	7.4005579142512	7.47643072303525	7.37469032903716	7.34106235370746	7.47242618811323
SLC25A13!ENSG00000004864.13	11.356809282983	11.3452983436778	11.1723512652228	11.7001767307894	11.6789058045687	11.609055308901
ST7!ENSG00000004866.18	11.1087889254129	11.1266536209612	11.3308895357892	10.9953749091802	11.0252220208951	11.0562643432135
CDC27!ENSG00000004897.11	12.7233015439314	12.6021100266199	12.5571835221912	12.841851506713	12.8207089138773	12.7008251368382
